15,776,ESTADO DE MEXICO,ZUMPANGO
11,321,GUANAJUATO,ABASOLO
11,322,GUANAJUATO,ACAMBARO
11,324,GUANAJUATO,APASEO EL ALTO
11,325,GUANAJUATO,APASEO EL GRANDE
11,326,GUANAJUATO,ATARJEA
11,327,GUANAJUATO,CELAYA
11,329,GUANAJUATO,COMONFORT
11,330,GUANAJUATO,CORONEO
11,331,GUANAJUATO,CORTAZAR
11,332,GUANAJUATO,CUERAMARO
11,333,GUANAJUATO,DOCTOR MORA
11,334,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL
11,335,GUANAJUATO,GUANAJUATO
11,336,GUANAJUATO,HUANIMARO
11,337,GUANAJUATO,IRAPUATO
11,338,GUANAJUATO,JARAL DEL PROGRESO
11,339,GUANAJUATO,JERECUARO
11,340,GUANAJUATO,LEON
11,328,GUANAJUATO,MANUEL DOBLADO
11,341,GUANAJUATO,MOROLEON
11,342,GUANAJUATO,OCAMPO
11,343,GUANAJUATO,PENJAMO
11,344,GUANAJUATO,PUEBLO NUEVO
11,345,GUANAJUATO,PURISIMA DEL RINCON
11,346,GUANAJUATO,ROMITA
11,347,GUANAJUATO,SALAMANCA
11,348,GUANAJUATO,SALVATIERRA
11,349,GUANAJUATO,SAN DIEGO DE LA UNION
11,350,GUANAJUATO,SAN FELIPE
11,351,GUANAJUATO,SAN FRANCISCO DEL RINCON
11,352,GUANAJUATO,SAN JOSE ITURBIDE
11,353,GUANAJUATO,SAN LUIS DE LA PAZ
11,323,GUANAJUATO,SAN MIGUEL DE ALLENDE
11,354,GUANAJUATO,SANTA CATARINA
11,355,GUANAJUATO,SANTA CRUZ DE JUVENTINO ROSAS
11,356,GUANAJUATO,SANTIAGO MARAVATIO
11,357,GUANAJUATO,SILAO DE LA VICTORIA
11,358,GUANAJUATO,TARANDACUAO
11,359,GUANAJUATO,TARIMORO
11,360,GUANAJUATO,TIERRA BLANCA
11,361,GUANAJUATO,URIANGATO
11,362,GUANAJUATO,VALLE DE SANTIAGO
11,363,GUANAJUATO,VICTORIA
11,364,GUANAJUATO,VILLAGRAN
11,365,GUANAJUATO,XICHU
11,366,GUANAJUATO,YURIRIA
12,367,GUERRERO,ACAPULCO DE JUAREZ
12,442,GUERRERO,ACATEPEC
12,368,GUERRERO,AHUACUOTZINGO
12,369,GUERRERO,AJUCHITLAN DEL PROGRESO
12,370,GUERRERO,ALCOZAUCA DE GUERRERO
12,371,GUERRERO,ALPOYECA
12,372,GUERRERO,APAXTLA
12,373,GUERRERO,ARCELIA
12,374,GUERRERO,ATENANGO DEL RIO
12,375,GUERRERO,ATLAMAJALCINGO DEL MONTE
12,376,GUERRERO,ATLIXTAC
12,377,GUERRERO,ATOYAC DE ALVAREZ
12,378,GUERRERO,AYUTLA DE LOS LIBRES
12,379,GUERRERO,AZOYU
12,380,GUERRERO,BENITO JUAREZ
12,381,GUERRERO,BUENAVISTA DE CUELLAR
12,394,GUERRERO,CHILAPA DE ALVAREZ
12,395,GUERRERO,CHILPANCINGO DE LOS BRAVO
12,382,GUERRERO,COAHUAYUTLA DE JOSE MARIA IZAZAGA
12,444,GUERRERO,COCHOAPA EL GRANDE
12,383,GUERRERO,COCULA
12,384,GUERRERO,COPALA
12,385,GUERRERO,COPALILLO
12,386,GUERRERO,COPANATOYAC
12,387,GUERRERO,COYUCA DE BENITEZ
12,388,GUERRERO,COYUCA DE CATALAN
12,389,GUERRERO,CUAJINICUILAPA
12,390,GUERRERO,CUALAC
12,391,GUERRERO,CUAUTEPEC
12,392,GUERRERO,CUETZALA DEL PROGRESO
12,393,GUERRERO,CUTZAMALA DE PINZON
12,441,GUERRERO,EDUARDO NERI
12,396,GUERRERO,FLORENCIO VILLARREAL
12,397,GUERRERO,GENERAL CANUTO A. NERI
12,398,GUERRERO,GENERAL HELIODORO CASTILLO
12,399,GUERRERO,HUAMUXTITLAN
12,400,GUERRERO,HUITZUCO DE LOS FIGUEROA
12,401,GUERRERO,IGUALA DE LA INDEPENDENCIA
12,402,GUERRERO,IGUALAPA
12,447,GUERRERO,ILIATENCO
12,403,GUERRERO,IXCATEOPAN DE CUAUHTEMOC
12,445,GUERRERO,JOSE JOAQUIN DE HERRERA
12,405,GUERRERO,JUAN R. ESCUDERO
12,446,GUERRERO,JUCHITAN
12,434,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA
12,406,GUERRERO,LEONARDO BRAVO
12,407,GUERRERO,MALINALTEPEC
12,443,GUERRERO,MARQUELIA
12,408,GUERRERO,MARTIR DE CUILAPAN
12,409,GUERRERO,METLATONOC
12,410,GUERRERO,MOCHITLAN
12,411,GUERRERO,OLINALA
12,412,GUERRERO,OMETEPEC
12,413,GUERRERO,PEDRO ASCENCIO ALQUISIRAS
12,414,GUERRERO,PETATLAN
12,415,GUERRERO,PILCAYA
12,416,GUERRERO,PUNGARABATO
12,417,GUERRERO,QUECHULTENANGO
12,418,GUERRERO,SAN LUIS ACATLAN
12,419,GUERRERO,SAN MARCOS
12,420,GUERRERO,SAN MIGUEL TOTOLAPAN
12,421,GUERRERO,TAXCO DE ALARCON
12,422,GUERRERO,TECOANAPA
12,423,GUERRERO,TECPAN DE GALEANA
12,424,GUERRERO,TELOLOAPAN
12,425,GUERRERO,TEPECOACUILCO DE TRUJANO
12,426,GUERRERO,TETIPAC
12,427,GUERRERO,TIXTLA DE GUERRERO
12,428,GUERRERO,TLACOACHISTLAHUACA
12,429,GUERRERO,TLACOAPA
12,430,GUERRERO,TLALCHAPA
12,431,GUERRERO,TLALIXTAQUILLA DE MALDONADO
12,432,GUERRERO,TLAPA DE COMONFORT
12,433,GUERRERO,TLAPEHUALA
12,435,GUERRERO,XALPATLAHUAC
12,436,GUERRERO,XOCHIHUEHUETLAN
12,437,GUERRERO,XOCHISTLAHUACA
12,438,GUERRERO,ZAPOTITLAN TABLAS
12,404,GUERRERO,ZIHUATANEJO DE AZUETA
12,439,GUERRERO,ZIRANDARO
12,440,GUERRERO,ZITLALA
13,448,HIDALGO,ACATLAN
13,449,HIDALGO,ACAXOCHITLAN
13,450,HIDALGO,ACTOPAN
13,451,HIDALGO,AGUA BLANCA DE ITURBIDE
13,452,HIDALGO,AJACUBA
13,453,HIDALGO,ALFAJAYUCAN
13,454,HIDALGO,ALMOLOYA
13,455,HIDALGO,APAN
13,457,HIDALGO,ATITALAQUIA
13,458,HIDALGO,ATLAPEXCO
13,460,HIDALGO,ATOTONILCO DE TULA
13,459,HIDALGO,ATOTONILCO EL GRANDE
13,461,HIDALGO,CALNALI
13,462,HIDALGO,CARDONAL
13,464,HIDALGO,CHAPANTONGO
13,465,HIDALGO,CHAPULHUACAN
13,466,HIDALGO,CHILCUAUTLA
13,463,HIDALGO,CUAUTEPEC DE HINOJOSA
13,456,HIDALGO,EL ARENAL
13,467,HIDALGO,ELOXOCHITLAN
13,468,HIDALGO,EMILIANO ZAPATA
13,469,HIDALGO,EPAZOYUCAN
